id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,price_category
11800108,"Clean, comfortable and convenient UES Studio",28551360,Kate,Manhattan,Upper East Side,40.78226,-73.95332,Entire home/apt,120,1,11,2016-11-13,0.3,1,0,Mid-Range
30818914,1400 Sq Ft Apartment on Broadway!,18653145,Mario,Manhattan,Harlem,40.83109,-73.94714,Entire home/apt,185,7,3,2019-05-08,0.99,1,128,Mid-Range
6546016,Harlem luxury w/ great amenities!,10771238,Justin,Manhattan,Harlem,40.82589,-73.95094,Private room,80,2,126,2019-06-19,2.65,3,173,Mid-Range
16630483,"SPACIOUS, trendy  Flatiron Apt-Traveler's Delight!",107459717,Matt,Manhattan,Kips Bay,40.73945,-73.98273,Entire home/apt,144,2,2,2018-12-16,0.08,1,0,Mid-Range
36483010,Comfy 1 Bedroom in Midtown East,274311461,Scott,Manhattan,Midtown,40.75561,-73.96723,Entire home/apt,200,6,0,,0.0,1,176,Luxury
21869409,A Suite Stay,157842225,Tara,Manhattan,East Harlem,40.79999,-73.94233,Entire home/apt,250,3,62,2019-06-29,3.23,1,82,Luxury
14692459,2BR fully furnished in the UES - minimum 30 days,23772724,Elem,Manhattan,Upper East Side,40.78316,-73.94662,Entire home/apt,175,30,4,2018-08-04,0.14,15,343,Mid-Range
19206035,UWS Room & Private Bathroom for one,1252275,Kaitlin,Manhattan,Upper West Side,40.80176,-73.96638,Private room,70,3,13,2019-03-25,0.52,1,0,Budget
17150899,Modern new  large duplex apartment.,27072611,Vinny,Manhattan,Kips Bay,40.73829,-73.97896,Entire home/apt,285,1,79,2019-06-21,2.7,1,310,Luxury
680998,Trendy Harlem Apartment in New York,3467798,Laila,Manhattan,Harlem,40.80829,-73.9426,Entire home/apt,125,21,12,2018-12-20,0.15,2,267,Mid-Range
29849903,Luxury studio suite in heart of Financial district,187360554,Ricardo,Manhattan,Financial District,40.70731,-74.00871,Entire home/apt,155,3,0,,0.0,1,107,Mid-Range
9839378,Exposed Brick in the East Village,5657756,Jenny,Manhattan,East Village,40.72464,-73.98861,Entire home/apt,225,4,7,2018-11-22,0.19,1,0,Luxury
25590851,Cozy  master bedroom  in HK:  LGBT FRIENDLY.,35342651,David,Manhattan,Hell's Kitchen,40.76633,-73.98325,Private room,100,14,1,2018-06-30,0.08,1,0,Mid-Range
16519069,Cozy Private Room in Share Apartment near Midtown,108608482,Ivan,Manhattan,Kips Bay,40.74227,-73.97432,Private room,100,5,2,2017-07-16,0.07,1,0,Mid-Range
1789715,2 BR Apt in Luxury Building - UES,6989380,Shane,Manhattan,Upper East Side,40.78277,-73.95164,Entire home/apt,199,2,2,2014-10-19,0.03,1,0,Mid-Range
19363396,Soho Downtown - Large Sunny Private Room!,27721159,Louise,Manhattan,SoHo,40.72635,-74.00298,Private room,94,1,1,2017-07-05,0.04,1,0,Mid-Range
933861,Hell's Kitchen Hideaway - Private Entrance,5025046,Nick & Jim,Manhattan,Hell's Kitchen,40.763,-73.98911,Private room,85,2,100,2019-06-24,1.31,1,63,Mid-Range
4720326,Gramercy/Kips Bay 1BR- the best! ,5279180,Jane,Manhattan,Kips Bay,40.73951,-73.9827,Entire home/apt,170,3,0,,0.0,1,0,Mid-Range
7369427,"Large 2 bedroom APT,  20mins to Times Square.",6486116,Ari,Manhattan,East Harlem,40.78858,-73.94742,Entire home/apt,174,1,19,2019-05-02,0.43,4,322,Mid-Range
2297029,large 2bdrm apt - midtown manhattan,10974421,Jj,Manhattan,Hell's Kitchen,40.76182,-73.99003,Entire home/apt,200,1,8,2016-09-25,0.16,1,0,Luxury
32928652,Big Room in Times Square,17577495,Ramiro & Jeff,Manhattan,Hell's Kitchen,40.76135,-73.98698,Private room,140,3,3,2019-06-24,1.67,3,45,Mid-Range
19118803,Luxury Studio in Battery Park NYC,7628817,Karl,Manhattan,Financial District,40.70546,-74.01465,Entire home/apt,275,1,0,,0.0,1,0,Luxury
16514343,"Modern, Beautiful Tribeca 2-Bedroom Loft",12554468,Eric,Manhattan,Tribeca,40.71845,-74.00932,Entire home/apt,259,2,116,2019-07-06,4.03,1,1,Luxury
19363728,Private Room in Great East Village Apartment!,27443386,Lauren,Manhattan,East Village,40.72036,-73.97889,Private room,50,1,2,2017-07-17,0.08,1,0,Budget
265145,Studio sublet in Hell's kitchen,1390947,Akiko,Manhattan,Theater District,40.76217,-73.98411,Entire home/apt,200,5,8,2015-01-08,0.09,1,0,Luxury
28937584,Cozy Private Room in Uptown Manahattan,43027007,Robbie,Manhattan,East Harlem,40.7949,-73.93627,Private room,57,1,26,2019-06-03,2.82,1,344,Budget
26063053,April 1st  Beautiful Furnished Manhattan Apt,195867496,Caren,Manhattan,Kips Bay,40.74036,-73.97929,Entire home/apt,85,28,0,,0.0,1,0,Mid-Range
18610544,Cozy Room in Gramercy,32052979,Meghana,Manhattan,Kips Bay,40.73863,-73.98186,Private room,76,1,0,,0.0,1,0,Budget
30746904,WOW LOFT LONG TERM STAY & SHORT TERM EVENTS/SHOOTS,76192815,Sam,Manhattan,Chinatown,40.71387,-73.99414,Entire home/apt,175,1,1,2019-03-10,0.25,5,364,Mid-Range
5236234,"1BR, elevator, kitchen, doorman!",12762559,Jeremy,Manhattan,Upper East Side,40.78633,-73.95218,Entire home/apt,150,1,0,,0.0,1,0,Mid-Range
3576160,One Bedroom in East Harlem,18008945,Francesco,Manhattan,East Harlem,40.79805,-73.94533,Entire home/apt,100,4,50,2019-05-12,0.83,1,12,Mid-Range
36104262,Great soho Designer furniture modern home,269556381,Yolanda,Manhattan,Greenwich Village,40.72785,-74.00145,Entire home/apt,300,4,0,,0.0,1,336,Luxury
3913541,Lovely Private Rm in the heart of NYC! Hells Ktchn,4934489,Jessica,Manhattan,Hell's Kitchen,40.76008,-73.992,Private room,84,2,5,2018-12-23,0.09,3,0,Mid-Range
25017403,Glamping Van,10407935,Meng,Manhattan,Nolita,40.72238,-73.99466,Entire home/apt,89,1,15,2019-05-27,1.12,8,34,Mid-Range
14824160,NYC Photographers Loft,1319462,Zi Ying,Manhattan,Chinatown,40.71775,-73.99509,Entire home/apt,199,3,19,2019-06-22,0.56,2,11,Mid-Range
10070350,Beautiful Studio Apartment NYC,39765154,Dave,Manhattan,Upper West Side,40.7986,-73.96168,Entire home/apt,125,9,0,,0.0,1,0,Mid-Range
7438254,"Sunny, cozy, and convenient room in Harlem",38965196,Jen,Manhattan,Harlem,40.80649,-73.95565,Private room,88,4,16,2017-05-28,0.43,1,0,Mid-Range
33996948,Lovely Hudson Yards Stonehouse near Penn Station,256697785,Arya,Manhattan,Chelsea,40.75034,-73.99059,Entire home/apt,250,3,4,2019-06-06,2.35,1,144,Luxury
36382148,Lower East Side 1-Bedroom,273568164,Doug,Manhattan,Lower East Side,40.71958,-73.98741,Entire home/apt,198,30,0,,0.0,1,152,Mid-Range
14851292,Gorgeous Sunlit One Bedroom - Uptown Manhattan,64161144,Nichole,Manhattan,East Harlem,40.81506,-73.93567,Entire home/apt,100,2,9,2017-01-15,0.26,1,0,Mid-Range
10134557,1 Bedroom in East Village,6753765,Austin,Manhattan,East Village,40.72423,-73.98327,Shared room,100,5,0,,0.0,3,0,Mid-Range
9391541,Design Lux 1 bed ! Doorman Gym!5222,16098958,Jeremy & Laura,Manhattan,Upper West Side,40.79312,-73.96606,Entire home/apt,156,30,1,2018-08-31,0.1,96,252,Mid-Range
16912472,Private East Village Bedroom &Roof Deck(manhattan),51850937,Joe,Manhattan,East Village,40.72951,-73.98239,Private room,90,1,200,2019-06-22,6.79,3,272,Mid-Range
7141549,"Sunny, beautiful and spacious room in Midtown",16396714,Andrea,Manhattan,Kips Bay,40.74281,-73.97981,Private room,120,7,11,2019-04-27,0.32,3,2,Mid-Range
33113990,Adorable walk-up on the high line—with views!,2919299,Sean,Manhattan,Chelsea,40.75024,-74.00213,Entire home/apt,175,4,3,2019-06-09,1.11,1,15,Mid-Range
35026962,Beautiful Studio in the heart of Midtown,98673234,Anna,Manhattan,Upper East Side,40.76365,-73.96187,Entire home/apt,185,2,7,2019-07-01,6.56,1,107,Mid-Range
10434806,Studio near to TIME SQUARE,51501835,Jeniffer,Manhattan,Hell's Kitchen,40.76486,-73.99479,Entire home/apt,150,30,8,2018-05-04,0.2,31,298,Mid-Range
27578298,Large studio apt in Grammercy,506194,Shivani,Manhattan,Kips Bay,40.73995,-73.98401,Entire home/apt,150,15,1,2018-09-11,0.1,1,5,Mid-Range
6933326,STUNNING NYC ROOM RIVER VIEW/LIGHT!,25168888,Svjetlana,Manhattan,Harlem,40.82231,-73.95626,Private room,75,3,14,2019-01-02,0.29,3,20,Budget
24596989,WALL STREET AMAZING APARTMENT,12292581,Andrew,Manhattan,Financial District,40.70617,-74.0112,Entire home/apt,240,15,4,2018-12-30,0.3,1,220,Luxury
11190303,Nouveau Bohemian in East Village,35672187,Sharda,Manhattan,East Village,40.72196,-73.98345,Private room,108,2,36,2019-06-21,1.18,1,51,Mid-Range
34222262,Sonder | The Biltmore | Modern 1BR + Rooftop,219517861,Sonder (NYC),Manhattan,Theater District,40.76089,-73.9862,Entire home/apt,215,29,0,,0.0,327,342,Luxury
20091873,Chic Union Square One Bedroom,52530136,James,Manhattan,Gramercy,40.73409,-73.98703,Entire home/apt,125,3,5,2018-02-19,0.23,1,0,Mid-Range
3511778,10th St / W Village  Junior Loft,17681072,Brooks,Manhattan,Greenwich Village,40.73331,-73.9941,Entire home/apt,275,30,12,2016-09-25,0.2,1,358,Luxury
7071672,Top floor apartment weside Harlem,37077066,Drew,Manhattan,Harlem,40.81863,-73.95748,Private room,90,1,0,,0.0,1,0,Mid-Range
57618,"Great new apt, close to everything",274557,Ana,Manhattan,Hell's Kitchen,40.7672,-73.98508,Entire home/apt,250,3,94,2019-06-09,0.96,1,3,Luxury
4333204,Harlem cosy renovated unit for two,11790239,Mina,Manhattan,Harlem,40.81618,-73.94517,Entire home/apt,94,1,23,2019-07-03,0.57,3,316,Mid-Range
33430867,Warm&clean private room near Times Square,17450152,Tiba,Manhattan,Hell's Kitchen,40.76389,-73.98872,Private room,138,1,8,2019-06-09,2.79,5,95,Mid-Range
1988823,Family Friendly Apt in Quiet Building,10256663,Rachel,Manhattan,Harlem,40.81402,-73.94358,Entire home/apt,175,3,136,2019-07-02,2.0,1,171,Mid-Range
5581273,"Clean, Cozy One Bedroom Apartment",28937325,Em,Manhattan,Washington Heights,40.85769,-73.93374,Shared room,120,3,38,2016-09-03,0.74,1,178,Mid-Range
33561854,Cozy studio for the best rest,215744706,Anastasia,Manhattan,Harlem,40.82011,-73.9404,Entire home/apt,110,1,0,,0.0,1,180,Mid-Range
8444115,2br Design in the heart of LES,15231059,Apollo,Manhattan,Lower East Side,40.71978,-73.98705,Entire home/apt,250,2,8,2016-07-23,0.17,4,297,Luxury
4309079,Big Sunny Room in Apartment With Views,22367030,Tarek,Manhattan,East Village,40.72603,-73.98897,Private room,128,7,15,2019-04-13,0.26,1,249,Mid-Range
29799125,1 bedroom within walking distance to Times Sq,57146691,Andrew,Manhattan,Midtown,40.75514,-73.96746,Entire home/apt,250,3,0,,0.0,1,0,Luxury
22514949,"Bright, cozy room in UWS next to Central Park",59385671,Yiran,Manhattan,Upper West Side,40.80055,-73.96078,Private room,54,3,0,,0.0,1,0,Budget
21007370,Charming bright room in SoHo w/access to rooftop,19536090,Adriana,Manhattan,SoHo,40.72709,-74.00447,Private room,175,3,20,2019-07-01,1.08,2,239,Mid-Range
10612199,Serene luxury in Harlem,54761069,Erika,Manhattan,Harlem,40.80708,-73.95211,Private room,80,3,10,2019-01-05,0.28,1,332,Mid-Range
18305649,Beautiful 1 bedroom Apartment in Midtown East,95994558,Sheena,Manhattan,Midtown,40.75242,-73.97112,Private room,200,3,0,,0.0,1,0,Luxury
14016202,Spacious Private Room/Full bath EAST VILLAGE,81939249,Tara,Manhattan,East Village,40.72383,-73.98289,Private room,120,2,0,,0.0,1,0,Mid-Range
6673630,Stylish L.E.S Studio,6591262,Natasha,Manhattan,Lower East Side,40.71661,-73.98916,Entire home/apt,150,3,1,2015-08-01,0.02,1,0,Mid-Range
21382292,Cozy 2 Bedroom in the heart of Times Square,37333386,Bianca,Manhattan,Hell's Kitchen,40.76119,-73.9873,Entire home/apt,200,3,41,2019-06-18,1.97,3,181,Luxury
23812583,★ Clean/Trendy/Sunny room ★ in the center of NYC,4427689,Nour,Manhattan,Hell's Kitchen,40.76489,-73.98822,Private room,129,5,97,2019-06-19,6.11,2,114,Mid-Range
13151072,Apartment in a heart of NY,52049429,Natalia,Manhattan,Hell's Kitchen,40.75989,-73.98832,Entire home/apt,70,2,112,2019-06-24,2.97,1,11,Budget
34816747,Steps away from Columbia University/ Morningside P,206758177,Miguel,Manhattan,Harlem,40.80526,-73.95522,Entire home/apt,195,1,11,2019-06-25,7.5,3,33,Mid-Range
32714651,Gorgeous  Modern Cozy Manhattan Apartment!,29525065,Mj,Manhattan,Upper West Side,40.78334,-73.97927,Entire home/apt,120,30,1,2019-05-31,0.75,1,311,Mid-Range
13220375,Huge Authentic NYC Home In Fun Soho District,11975339,Allyson,Manhattan,Nolita,40.72315,-73.99507,Entire home/apt,129,2,6,2018-05-14,0.28,1,0,Mid-Range
2739420,"Cheerful 1 BD in Harlem, New York",3130728,Sarah,Manhattan,Harlem,40.80966,-73.94711,Entire home/apt,100,2,23,2016-12-11,0.39,1,0,Mid-Range
31549470,Cozy UES Studio w/ Gym + Doorman near subway by Blueground,107434423,Blueground,Manhattan,Upper East Side,40.77478,-73.95486,Entire home/apt,236,30,0,,0.0,232,127,Luxury
25012767,Private Cozy Bedroom with Patio,161659518,A,Manhattan,Kips Bay,40.74153,-73.9797,Private room,80,30,3,2018-07-31,0.23,1,0,Mid-Range
25889072,private room near columbia,1226850,Tony,Manhattan,Morningside Heights,40.81338,-73.96042,Private room,70,3,0,,0.0,1,0,Budget
29904741,Interfaith Retreats (St. Francis),16677326,Alex And Zeena,Manhattan,Chelsea,40.74942,-73.99593,Private room,85,1,23,2019-06-05,3.18,12,362,Mid-Range
30398938,Perfect Location in Manhattan,211549023,Studioplus,Manhattan,Midtown,40.74697,-73.98693,Entire home/apt,240,2,11,2019-06-17,1.89,13,258,Luxury
32337194,Uptown Riverside Drive Apartment,194981782,Ana,Manhattan,Harlem,40.82666,-73.95175,Private room,140,3,1,2019-04-21,0.38,1,120,Mid-Range
32866480,Loft on Ludlow (LES/Chinatown),1159268,Max,Manhattan,Chinatown,40.71614,-73.99047,Entire home/apt,200,2,0,,0.0,1,0,Luxury
13765918,Eclectic Artist's Apartment in PRIME East Village,22069376,Alyssa,Manhattan,East Village,40.7257,-73.98635,Entire home/apt,200,1,38,2019-06-27,3.41,1,123,Luxury
14117696,Charming and Quiet West Village Studio,11796442,Thomas,Manhattan,West Village,40.73897,-74.0018,Entire home/apt,179,5,32,2019-06-30,0.9,1,41,Mid-Range
13686978,Sun-filled loft,79724562,Theodora,Manhattan,East Village,40.72577,-73.99169,Entire home/apt,118,10,1,2016-07-30,0.03,1,0,Mid-Range
19531901,"2BR near Central Park, Lincoln Center",7936109,Ryan,Manhattan,Upper West Side,40.77468,-73.98184,Entire home/apt,180,2,5,2017-08-12,0.2,1,0,Mid-Range
26668018,"Prime Location Cozy, Posh,  Upper East Side Room 2",200465032,Jack,Manhattan,Upper East Side,40.78352,-73.95275,Private room,120,2,57,2019-07-01,4.76,3,351,Mid-Range
33428109,Spacious bedroom in the heart of the West Village,23020619,Lorenzo,Manhattan,West Village,40.73587,-74.0043,Private room,70,2,3,2019-04-28,1.22,2,128,Budget
6397059,Sunny Bedroom in West Village Loft,33355603,Lisa,Manhattan,West Village,40.73314,-74.00835,Private room,250,2,0,,0.0,1,0,Luxury
7835680,West Village one bedroom,1302599,Ashley,Manhattan,West Village,40.72966,-74.00234,Entire home/apt,150,2,1,2015-09-27,0.02,1,0,Mid-Range
25583366,Upper East Side entire flat - Close to Subway,14073337,Marc & Youna,Manhattan,Upper East Side,40.77773,-73.95383,Entire home/apt,180,4,9,2019-05-26,0.71,1,4,Mid-Range
8825297,SPACIOUS 2 BEDROOM MANHATTAN DUPLEX!!,46224845,Angela,Manhattan,East Harlem,40.8081,-73.93807,Entire home/apt,225,2,62,2019-06-19,1.62,1,231,Luxury
2222641,Charming West Village 1 Bed - Ideal Location,11340369,Rachel,Manhattan,West Village,40.73823,-74.00233,Entire home/apt,165,7,1,2019-06-30,1.0,1,8,Mid-Range
35549378,A dreamy stay,267476000,Xanthi,Manhattan,Hell's Kitchen,40.76369,-73.98891,Private room,100,1,0,,0.0,1,167,Mid-Range
10925309,Comfortable Private Room - West Village,36081529,Jon,Manhattan,West Village,40.72965,-74.00261,Private room,99,12,60,2019-05-31,1.6,1,0,Mid-Range
35001433,High End One Bed One Bath Murry Hill,221200420,Adam,Manhattan,Kips Bay,40.7431,-73.9719,Entire home/apt,200,30,0,,0.0,23,342,Luxury
21970259,LARGE PRIVATE ROOM BY EVERYTHING MIDTOWN MANHATTAN,155125855,Vicente,Manhattan,Midtown,40.74739,-73.98344,Private room,130,1,40,2018-11-04,2.08,3,0,Mid-Range
36198430,Spacious Modern Apt Steinway Piano Lincoln Center,42104268,Izzy,Manhattan,Upper West Side,40.77649,-73.988,Private room,195,1,1,2019-06-30,1.0,1,36,Mid-Range
5756241,1 bedroom in a 2 bedroom apartment,11732381,Teri,Manhattan,Midtown,40.75858,-73.96342,Entire home/apt,200,2,0,,0.0,1,0,Luxury
200955,STYLISH EAST VILLAGE FLAT,568325,Simone,Manhattan,East Village,40.73089,-73.98195,Entire home/apt,160,30,25,2018-04-30,0.26,1,46,Mid-Range
9486332,Brand New Upper East Side!,49167534,Andrea,Manhattan,Upper East Side,40.77281,-73.95822,Entire home/apt,175,2,0,,0.0,1,0,Mid-Range
34436245,"Big, Sunny Room with Rooftop View-Midtown West",186302609,Bini,Manhattan,Hell's Kitchen,40.77157,-73.99309,Private room,150,9,0,,0.0,1,141,Mid-Range
21582010,Beautiful room in spacious apartment in Manhattan,17947250,Conor,Manhattan,East Harlem,40.78704,-73.94209,Private room,90,1,20,2019-04-27,1.0,2,0,Mid-Range
34569042,4 Rooms 3 Bedroom Pre War Central Park West Condo.,26935678,Zach,Manhattan,Upper West Side,40.80032,-73.95998,Entire home/apt,285,1,9,2019-07-01,5.09,1,229,Luxury
26038825,Beautiful Historic Harlem Townhouse,195693063,Billy,Manhattan,Harlem,40.82252,-73.94858,Private room,125,1,63,2019-06-19,5.34,2,293,Mid-Range
31964005,PERFECTLY LOCATED PRIVATE APARTMENT - AFFORDABLE,15652930,Ferhat,Manhattan,Harlem,40.81252,-73.95096,Entire home/apt,211,3,21,2019-07-04,4.47,1,30,Luxury
30393778,"Sweet Midtown East 1BR, Water views, Gym, Doorman by Blueground",107434423,Blueground,Manhattan,Murray Hill,40.74478,-73.9727,Entire home/apt,258,30,0,,0.0,232,235,Luxury
3122636,"East Village - Family friendly, specious and quiet",4025280,Alon & Adi,Manhattan,Upper East Side,40.78276,-73.95299,Entire home/apt,250,5,22,2019-04-26,0.36,1,7,Luxury
3423516,Independence in NYC,17256091,Timothy,Manhattan,Upper East Side,40.77565,-73.95086,Entire home/apt,150,2,0,,0.0,1,0,Mid-Range
28104895,Cozy Chelsea Downtown Studio w/ Private Backyard,51289216,Carrie,Manhattan,Chelsea,40.74363,-74.0022,Entire home/apt,167,2,60,2019-06-30,5.75,1,164,Mid-Range
33131785,luxury apartment in east village,52584817,Gabriel,Manhattan,East Village,40.72353,-73.97646,Entire home/apt,150,2,5,2019-06-28,1.33,1,4,Mid-Range
15910664,Comfy room near trendy Columbia University,2388537,Andrea,Manhattan,Morningside Heights,40.81676,-73.96069,Private room,100,3,6,2018-10-02,0.19,2,0,Mid-Range
18256895,☆☆☆Perfect Couple's Getaway☆☆☆,122265852,Alexander,Manhattan,Hell's Kitchen,40.76459,-73.99035,Private room,99,1,159,2019-06-30,5.88,2,178,Mid-Range
11871903,Cozy Bedroom on UWS steps to CPW !!,50032395,Wayne And Yesim,Manhattan,Upper West Side,40.80029,-73.96626,Private room,75,1,1,2016-03-28,0.03,2,188,Budget
728498,WEST HARLEM  PRIVATE BEDROOM,3779334,Lex And Derek,Manhattan,Harlem,40.80517,-73.95404,Private room,80,1,135,2019-06-22,1.67,1,365,Mid-Range
19906460,Luxury 2 Beds 1 Bath by  lincoln center,131647128,Emily,Manhattan,Upper West Side,40.77396,-73.98782,Entire home/apt,225,30,20,2019-05-16,0.9,25,286,Luxury
9842117,Cozy and comfortable apart,50638417,Nany,Manhattan,East Harlem,40.79088,-73.94261,Entire home/apt,120,5,52,2019-07-01,1.29,2,323,Mid-Range
7331835,Bright Studio heart of LES,23851015,Suwan,Manhattan,Lower East Side,40.72157,-73.98489,Entire home/apt,130,2,0,,0.0,1,0,Mid-Range
30506672,Peaceful Haven in NYC!,24419496,Melissa,Manhattan,Upper East Side,40.77604,-73.94524,Entire home/apt,125,3,1,2019-01-03,0.16,1,0,Mid-Range
5993541,Chic Loft Like 2 bed-2bath,4562182,Florence,Manhattan,Harlem,40.81506,-73.94851,Entire home/apt,285,30,74,2019-05-23,1.47,4,284,Luxury
19894740,Cozy and bright room in Morningside Heights,25991504,Claudia,Manhattan,Morningside Heights,40.81254,-73.96025,Private room,48,7,1,2017-08-16,0.04,1,0,Budget
9935509,Bright Bedroom in Lower East Side,12838834,Tania,Manhattan,Lower East Side,40.72143,-73.98434,Private room,90,5,5,2018-01-01,0.12,2,0,Mid-Range
36237507,Amazing private bedroom next to Central Pk & Sub,272557714,Eva,Manhattan,Upper West Side,40.79993,-73.96475,Private room,137,3,0,,0.0,1,44,Mid-Range
3944200,A Safe & Pleasant Time in NYC,20438402,Geoff & Aurelia,Manhattan,East Harlem,40.79508,-73.93256,Entire home/apt,195,3,25,2018-11-05,0.43,3,0,Mid-Range
34447510,Prime apt in the heart of the LES,16212805,Helee,Manhattan,Lower East Side,40.71967,-73.9853,Entire home/apt,130,5,0,,0.0,1,0,Mid-Range
16143844,Cozy room in Harlem,35281088,Tk,Manhattan,Harlem,40.82191,-73.9419,Private room,44,2,45,2019-06-29,1.43,1,18,Budget
20933849,the best you can find,13709292,Qiuchi,Manhattan,Murray Hill,40.75091,-73.97597,Entire home/apt,0,3,0,,0.0,1,0,Budget
14065448,Doorman GYM Studio Best Location 5193,16098958,Jeremy & Laura,Manhattan,Midtown,40.75337,-73.99058,Entire home/apt,156,30,2,2018-01-08,0.09,96,189,Mid-Range
26135091,Spacious Lower East Side Apartment,195638506,Anastasia,Manhattan,East Village,40.72213,-73.98236,Entire home/apt,150,3,27,2019-07-07,2.11,1,19,Mid-Range
27623360,"Studio at Upper East Side Manhattan, New York",95642648,Тest,Manhattan,Upper East Side,40.77713,-73.95309,Entire home/apt,95,4,3,2018-08-21,0.27,2,0,Mid-Range
2707194,Large Sunny Apartment,159726,Tina,Manhattan,Washington Heights,40.83482,-73.94617,Entire home/apt,130,6,5,2014-08-20,0.08,1,0,Mid-Range
22215258,RIVER VIEWS - PRIVATE BALCONY **Gym/Pool/Rooftop**,13773574,Cecile,Manhattan,Midtown,40.7652,-73.98174,Entire home/apt,225,30,1,2018-08-19,0.09,12,343,Luxury
33075317,"""Bushwick in Manhattan"" Interactive, Private Room",247446830,Krista,Manhattan,Harlem,40.82576,-73.94861,Private room,73,2,14,2019-07-02,3.72,2,35,Budget
9577748,Beautiful bedroom w/ private bath,4451240,Eli,Manhattan,Morningside Heights,40.80536,-73.96228,Private room,68,14,1,2016-01-17,0.02,1,0,Budget
13522948,"West 74th Street, Svcd Studio Apartment",22541573,Ken,Manhattan,Upper West Side,40.77936,-73.97874,Entire home/apt,167,30,1,2017-07-19,0.04,87,342,Mid-Range
22307861,Lovely 1BR Harlem apartment,16004068,Rachel,Manhattan,Harlem,40.80379,-73.95257,Entire home/apt,105,3,4,2018-05-28,0.21,1,0,Mid-Range
6767603,Quiet and spacious midtown apt,35432501,Sterling,Manhattan,Midtown,40.75861,-73.96939,Private room,110,1,0,,0.0,1,0,Mid-Range
16349645,Studio in West Village,6335037,Eric,Manhattan,West Village,40.73243,-74.00932,Entire home/apt,220,4,1,2017-01-02,0.03,1,0,Luxury
20136870,1 BEDROOM CENTRAL PARK / BALCONY /COLUMBUS CIRCLE,131647128,Emily,Manhattan,Upper West Side,40.77548,-73.98965,Entire home/apt,190,30,5,2019-02-21,0.38,25,181,Mid-Range
3759009,Spacious Studio in West Village!,18270150,Nancy,Manhattan,West Village,40.73243,-74.00052,Entire home/apt,219,1,68,2019-06-25,1.15,1,122,Luxury
6692975,Cozy room in Chelsea,29417590,Alice,Manhattan,Chelsea,40.7465,-73.991,Private room,100,1,2,2015-08-24,0.04,1,0,Mid-Range
16883813,Cozy and Sunny 2 bedroom apartment,5302735,Thiago,Manhattan,Harlem,40.80495,-73.9556,Entire home/apt,224,4,29,2019-06-09,0.99,2,0,Luxury
150804,Lower East Side 2 Bed Apt.,726333,Peter,Manhattan,Lower East Side,40.72008,-73.98404,Entire home/apt,250,4,19,2019-07-06,0.2,1,0,Luxury
19011527,cool three bedroom on 111th street,5490071,Alex,Manhattan,East Harlem,40.79475,-73.94247,Entire home/apt,150,4,67,2019-06-30,2.7,3,242,Mid-Range
10307009,Great UES apt with outdoor space,12518470,Norman,Manhattan,Upper East Side,40.78162,-73.9475,Shared room,125,1,6,2019-05-19,0.15,1,365,Mid-Range
15132221,A great room on the Upper East Side,14409957,Alex,Manhattan,Upper East Side,40.77511,-73.9553,Private room,110,3,7,2018-04-18,0.26,1,0,Mid-Range
30355109,Shared male room on Manhattan next to river I,39528519,Max,Manhattan,Lower East Side,40.71147,-73.98714,Shared room,35,14,1,2018-12-31,0.16,28,320,Budget
13633468,Chill in Alphabet City,27379154,Elizabeth,Manhattan,East Village,40.72248,-73.98316,Private room,85,3,4,2016-11-28,0.11,1,0,Mid-Range
11571180,Beautiful East Harlem Apartment,48202082,Ian,Manhattan,East Harlem,40.80147,-73.93706,Private room,50,30,0,,0.0,1,345,Budget
28603871,Sonder | Madison Ave | Sophisticated Studio + Gym,12243051,Sonder,Manhattan,Midtown,40.74716,-73.98454,Entire home/apt,225,29,1,2019-06-01,0.79,96,332,Luxury
15858680,Cozy Private Room close to Central Park/Met Museum,100842144,Francis,Manhattan,Upper East Side,40.77502,-73.95536,Private room,143,2,8,2018-12-05,0.26,1,365,Mid-Range
25812971,Spacious and minimal apt in the heart of NYC,186084,Ricardo & Ashlie,Manhattan,Chinatown,40.71676,-73.99348,Entire home/apt,160,2,5,2019-06-16,0.48,2,46,Mid-Range
33474952,Spacious private bedroom in East Village / StMarks,95892016,Leonora,Manhattan,East Village,40.72503,-73.98466,Private room,125,1,3,2019-06-15,0.95,5,318,Mid-Range
23548260,Spacious one bedroom apartment in Chelsea,52751563,Rory,Manhattan,Chelsea,40.74248,-73.99568,Entire home/apt,96,1,32,2019-06-02,2.03,1,2,Mid-Range
25085427,Amazing Studio step away from time square /71B,48146336,Irina,Manhattan,Hell's Kitchen,40.76243,-73.99316,Entire home/apt,120,30,4,2019-06-30,0.35,20,342,Mid-Range
29509877,Great Location in Midtown! ESB,211549023,Studioplus,Manhattan,Midtown,40.74759,-73.98889,Entire home/apt,220,2,9,2019-06-15,1.54,13,283,Luxury
23538694,Clean Overnight sofa bed By Times Square,175180318,Gúney,Manhattan,Hell's Kitchen,40.76452,-73.9874,Shared room,75,1,53,2019-06-19,3.25,6,172,Budget
8425148,*Amazing Lower East Side Apartment*,21940002,Zlatko,Manhattan,Lower East Side,40.71978,-73.98424,Entire home/apt,205,2,6,2017-01-01,0.13,1,0,Luxury
